iter	MAPE	RMSE	R2	MAE
506	0.1691681193	326516.3875	0.9589322705	174150.1318
507	0.1691426556	326321.7149	0.958981226	174111.0309
508	0.1690597182	325696.1676	0.9591383383	173916.4298
509	0.1689594471	325573.6687	0.9591690699	173833.1973
510	0.1689362697	325098.7748	0.959288098	173753.5181
511	0.1689909081	325024.0196	0.9593068189	173680.9032
512	0.168899712	324901.7729	0.9593374239	173639.6768
513	0.1688699309	324815.3435	0.9593590549	173540.2712
514	0.1687093248	323891.0505	0.9595900212	173173.5129
515	0.1686760881	323831.0242	0.959604998	173148.9328
516	0.1684701087	323699.7695	0.9596377371	173071.051
517	0.16847116	323241.5747	0.9597519212	172977.4313
518	0.168431886	322865.1253	0.959845613	172907.9815
519	0.1684335092	322608.6328	0.9599093871	172831.6938
520	0.1683937852	322476.5618	0.9599422053	172793.975
521	0.1682575049	322247.884	0.9599989975	172689.0314
522	0.1681653392	322103.816	0.9600347562	172600.0236
523	0.1681420351	322012.3455	0.9600574515	172571.1055
524	0.1681867735	321762.9122	0.9601193072	172506.5115
525	0.1681847539	321347.1418	0.9602223053	172426.7038
526	0.167870079	321150.7839	0.9602709025	172300.8476
527	0.167740498	320728.9118	0.9603752123	172186.2352
528	0.1677393247	320708.6712	0.9603802135	172164.372
529	0.1678256815	320607.3167	0.9604052518	172123.0979
530	0.1678220547	320605.3407	0.9604057399	172122.08
531	0.1678211837	320437.2028	0.9604472585	172085.0431
532	0.1676808972	320333.8495	0.960472769	172019.0149
533	0.1675564568	320157.1456	0.9605163653	171907.1841
534	0.1674692676	319586.2089	0.9606570622	171628.977
535	0.1675009407	319525.0221	0.9606721256	171595.0748
536	0.1675392383	319378.4475	0.9607081988	171550.5625
537	0.1674673918	319146.378	0.9607652792	171434.9496
538	0.1674101	318265.806	0.9609814893	171254.5611
539	0.1673186292	318081.866	0.9610265773	171174.1733
540	0.1672373967	317973.1775	0.9610532072	171096.9799
541	0.1671181614	317725.4047	0.9611138802	171019.7813
542	0.1670930507	317474.1549	0.9611753564	170916.8326
543	0.1670991977	317332.2944	0.9612100455	170895.9918
544	0.1670648585	317198.8955	0.9612426514	170867.883
545	0.1669858973	317128.8895	0.961259757	170861.6498
546	0.1667551244	316851.3607	0.9613275328	170783.1999
547	0.166774849	316547.6314	0.961401639	170600.8551
548	0.1667661118	316366.2877	0.9614458508	170513.964
549	0.1667293342	315606.4146	0.9616308331	170337.1726
550	0.1667720849	315427.2351	0.9616743874	170295.73
551	0.1667085851	315078.7538	0.9617590243	170155.9165
552	0.1665952357	314563.3791	0.9618840236	169975.8308
553	0.1664535443	314398.6158	0.9619239422	169892.0441
554	0.1663866844	314344.4206	0.961937068	169855.5465
555	0.166199814	314091.9508	0.9619981849	169752.0675
556	0.1661722653	313976.7713	0.9620260508	169696.1843
557	0.1660397172	313919.2968	0.962039952	169647.7314
558	0.1660516339	313868.6914	0.9620521898	169633.1517
559	0.165952474	313638.8142	0.9621077553	169568.9616
560	0.1659462553	313583.7274	0.9621210648	169545.6984
561	0.1659178504	313420.1014	0.9621605844	169451.6966
562	0.1659379643	313215.8622	0.9622098842	169354.803
563	0.1658790997	313146.329	0.962226661	169307.0561
564	0.1656700779	312881.171	0.9622906034	169151.6301
565	0.165354961	312694.1558	0.9623356692	169030.6147
566	0.1652756308	312543.2705	0.962372009	168966.6138
567	0.1652504727	312494.4606	0.9623837608	168951.9951
568	0.1652234688	311831.9943	0.9625430793	168786.2311
569	0.1651604833	311797.7196	0.962551313	168768.5601
570	0.1650484307	311616.064	0.962594936	168671.2833
571	0.1649772416	311168.834	0.9627022261	168559.7642
572	0.1649889252	311134.0464	0.9627105652	168557.8288
573	0.1649008881	311024.0694	0.962736922	168498.0447
574	0.1649233612	310920.8803	0.9627616436	168450.6514
575	0.1649005545	310846.6803	0.9627794151	168421.0058
576	0.164926272	310247.6075	0.962922742	168289.2724
577	0.164704026	310116.7441	0.962954014	168112.3187
578	0.1646725861	309675.5669	0.9630593435	167960.9281
579	0.1646137737	309237.5265	0.9631637757	167828.4832
580	0.1646029517	309002.7768	0.963219681	167756.3995
581	0.1644874456	308940.3962	0.9632345298	167715.9081
582	0.164478611	308842.5724	0.9632578091	167697.0909
583	0.1644591959	308487.9214	0.9633421445	167628.2854
584	0.1643845498	308468.8315	0.9633466813	167605.5001
585	0.1643186865	308374.0032	0.9633692135	167570.8308
586	0.1643039536	308291.3261	0.9633888527	167515.0681
587	0.1642147905	307888.9116	0.9634843678	167296.5474
588	0.1642375729	307860.8824	0.9634910161	167289.9371
589	0.1641439734	307411.7634	0.9635974597	167172.4638
590	0.1640723808	307391.5185	0.9636022542	167155.0326
591	0.163978325	306790.6078	0.9637444209	166951.4769
592	0.1638431265	306706.3223	0.9637643394	166878.2958
593	0.1638309817	306417.0337	0.9638326628	166838.763
594	0.1637048605	306283.5643	0.9638641636	166753.2225
595	0.1636926818	306173.7336	0.9638900749	166729.0636
596	0.1637018642	305819.237	0.9639736447	166689.9861
597	0.163532772	305020.4013	0.964161609	166522.9814
598	0.16348494	304902.3382	0.9641893473	166485.1604
599	0.1634937337	304858.186	0.9641997179	166473.9058
600	0.1633167073	304710.2578	0.9642344526	166385.8987
601	0.1632596862	304479.9106	0.9642885065	166296.6394
602	0.1632518033	304392.9019	0.9643089135	166244.293
603	0.1632472706	304302.9801	0.9643299977	166219.8656
604	0.1630966018	304102.9662	0.964376873	166175.7747
605	0.1630327971	304040.5246	0.9643915005	166153.0786
606	0.1630091525	303653.2237	0.9644821623	166007.1429
607	0.163020359	303533.3264	0.9645102051	165936.2209
608	0.162955115	303435.6493	0.9645330427	165901.2202
609	0.1628832444	303293.2202	0.9645663304	165824.3779
610	0.1627641623	302799.6876	0.9646815552	165632.4808
611	0.1626998307	302687.4492	0.9647077332	165542.686
612	0.1626180884	302557.9187	0.9647379323	165465.5798
613	0.1625206313	302247.4699	0.9648102586	165280.7374
614	0.1625322536	302044.7622	0.9648574441	165182.8608
615	0.1624277859	301804.454	0.964913341	165059.798
616	0.1623391157	301716.2469	0.9649338472	164993.1994
617	0.1623040107	301207.8765	0.9650519156	164847.3925
618	0.1623533922	301129.9217	0.9650700029	164810.0523
619	0.1623313104	301068.896	0.965084159	164782.622
620	0.1623191073	300975.3531	0.9651058525	164741.8955
621	0.1622988815	300824.581	0.9651408039	164687.7414
622	0.1622928885	300772.9907	0.9651527593	164652.7423
623	0.1622863301	300719.0498	0.9651652573	164648.5244
624	0.1622552587	300477.9128	0.9652211006	164583.3327
625	0.1618410741	300346.0425	0.9652516206	164499.5231
626	0.1618526588	300090.9611	0.9653106186	164404.0876
627	0.1618333996	300046.4011	0.9653209198	164388.6859
628	0.1618049106	299995.1597	0.9653327636	164380.3411
629	0.1616491955	299872.0838	0.9653612029	164342.6512
630	0.1616410552	299735.8143	0.9653926772	164294.4824
631	0.1614281266	299427.925	0.9654637382	164160.9452
632	0.1613804954	299291.1115	0.9654952913	164087.0264
633	0.1613442739	299207.5335	0.9655145597	164052.3153
634	0.1613458075	299206.3005	0.965514844	164050.0367
635	0.1613526114	299152.5896	0.9655272238	164037.1143
636	0.1613257784	298638.3292	0.9656456433	163868.6031
637	0.1612745474	298559.5968	0.9656637551	163846.953
638	0.1612108064	298418.2721	0.9656962539	163821.4961
639	0.1611262794	298270.6285	0.9657301893	163791.0664
640	0.1608632983	298193.5401	0.9657479012	163749.5657
641	0.1607698644	298105.4976	0.9657681242	163686.3153
642	0.1606829701	297956.7879	0.9658022688	163601.8959
643	0.1606120569	297882.7191	0.9658192691	163563.2971
644	0.1606309031	297632.4464	0.9658766803	163485.3175
645	0.1604686289	297370.4907	0.9659367199	163439.0778
646	0.160366999	297313.3765	0.9659498033	163402.3777
647	0.1601705169	297035.9127	0.9660133275	163323.8707
648	0.1601945914	296975.5377	0.9660271422	163300.9211
649	0.1600790483	296819.1643	0.9660629098	163220.2446
650	0.1600765937	296775.1778	0.9660729675	163199.5909
651	0.1600696943	296703.184	0.9660894261	163175.1393
652	0.159969798	296477.2522	0.9661410504	163104.6431
653	0.1600740113	296370.9671	0.9661653225	163068.0083
654	0.1600041651	296259.8023	0.9661906996	163027.0221
655	0.1599942698	296160.3511	0.9662133946	162993.6978
656	0.1599788393	296085.0734	0.9662305681	162976.5254
657	0.1599677915	295755.64	0.9663056722	162890.2382
658	0.1599908314	295736.07	0.9663101311	162875.4945
659	0.1599470792	295541.2974	0.9663544929	162784.4063
660	0.1599325893	295440.2932	0.9663774864	162703.3327
661	0.1598247912	295272.3903	0.9664156918	162592.402
662	0.1598047502	294761.8645	0.9665317259	162491.5738
663	0.1597042988	294454.4384	0.966601502	162284.4594
664	0.1596530221	294178.8436	0.9666639914	162126.8936
665	0.1595594427	294007.1959	0.9667028819	162025.348
666	0.1594405688	293934.91	0.966719253	162003.6277
667	0.1594464841	293586.526	0.9667980977	161906.9945
668	0.1594890965	293379.0233	0.9668450144	161838.6749
669	0.1594311288	293246.3592	0.9668749926	161814.8883
670	0.1593160069	293146.7893	0.9668974835	161711.2282
671	0.1593068112	293088.1454	0.9669107265	161677.6847
672	0.1593302216	292980.7716	0.9669349668	161628.6565
673	0.1591584675	292817.3425	0.9669718448	161476.9857
674	0.1590862977	292733.3179	0.9669907971	161443.9489
675	0.1590271052	292543.3296	0.9670336302	161385.4057
676	0.1588363843	292371.5641	0.9670723309	161260.2626
677	0.1586761493	292283.4592	0.9670921731	161217.7628
678	0.158649113	292046.38	0.9671455364	161088.9211
679	0.1585222749	291792.3081	0.9672026764	160899.465
680	0.1584604016	291718.6366	0.9672192356	160870.6267
681	0.1584090208	291526.6179	0.9672623761	160798.6113
682	0.1583213389	291416.0968	0.9672871938	160743.8468
683	0.1582650242	291382.8189	0.9672946646	160725.4445
684	0.1582550651	291322.0918	0.9673082954	160704.6649
685	0.1580978625	291036.1725	0.9673724347	160559.1107
686	0.1580913206	290915.0435	0.9673995882	160510.2253
687	0.1580051336	290762.9797	0.9674336603	160449.5305
688	0.1580917503	290662.3143	0.9674562061	160401.2581
689	0.1580840691	290274.1752	0.9675430635	160277.8664
690	0.1580433175	290179.4535	0.9675642426	160234.0501
691	0.1580064057	290154.6274	0.9675697924	160213.0253
692	0.1579907201	290005.6257	0.9676030913	160143.9217
693	0.1579326571	289972.3505	0.9676105253	160130.1498
694	0.1578161269	289783.6154	0.9676526744	159940.0025
695	0.1577552653	289627.4665	0.9676875255	159859.0274
696	0.1577029443	289469.1813	0.9677228343	159790.9092
697	0.1576724664	289205.8814	0.9677815259	159704.4186
698	0.1575769039	288987.9025	0.9678300747	159627.468
699	0.1575310385	288680.0466	0.9678985788	159470.691
700	0.1574232741	288591.8998	0.9679181798	159455.156
701	0.1573783578	288410.8289	0.9679584253	159387.9928
702	0.1572880666	288332.0731	0.9679759219	159333.1796
703	0.15723402	288008.2957	0.9680478033	159283.9766
704	0.1570085839	287867.1694	0.9680791093	159165.8944
705	0.1569999342	287829.9183	0.9680873701	159160.1716
706	0.1569602783	287706.9527	0.9681146315	159099.276
707	0.1569859524	287340.583	0.9681957862	159012.6402
708	0.1569813671	287253.158	0.9682151365	158972.9272
709	0.1569082348	287037.7417	0.9682627907	158805.5651
710	0.1568468838	286903.1068	0.9682925564	158723.4458
711	0.1568049361	286776.1886	0.9683206032	158659.9211
712	0.1567639729	286720.5767	0.9683328886	158632.0926
713	0.1567733578	286525.1752	0.9683760365	158592.3546
714	0.1567433683	286466.6228	0.9683889601	158538.1566
715	0.1567028798	286360.0845	0.9684124683	158487.9821
716	0.1567179066	286175.1244	0.9684532599	158423.1059
717	0.1567148589	286120.8615	0.9684652222	158402.937
718	0.156655206	286022.7403	0.9684868474	158374.7888
719	0.1566583363	285828.2421	0.9685296913	158263.008
720	0.1565940063	285565.5701	0.9685875062	158194.8173
721	0.1566474223	285456.2667	0.9686115486	158149.8894
722	0.1566308076	285192.3943	0.968669552	158078.9852
723	0.1565960266	285025.949	0.9687061117	158026.0387
724	0.1565001092	284975.996	0.9687170798	157993.4876
725	0.1563227287	284736.6183	0.9687696126	157905.4341
726	0.1562624637	284621.2665	0.9687949114	157849.4572
727	0.1560662491	284388.2556	0.9688459838	157723.3079
728	0.1560779808	284367.9335	0.9688504361	157724.0828
729	0.1560954818	284357.3655	0.9688527513	157714.935
730	0.1560728849	284352.1588	0.9688538919	157710.4368
731	0.1560961265	284125.3281	0.9689035633	157616.7184
732	0.1559113448	284017.6915	0.9689271196	157522.6257
733	0.1558816525	283933.9815	0.9689454335	157490.6248
734	0.1558246753	283825.7968	0.9689690938	157440.3493
735	0.1557571073	283628.3307	0.9690122571	157363.3774
736	0.1558149131	283582.3502	0.9690223034	157350.2755
737	0.1558675764	283554.3129	0.9690284286	157334.5362
738	0.1558185012	283291.6673	0.9690857776	157252.3673
739	0.1558054122	283170.9198	0.9691121251	157213.8987
740	0.155671829	282910.249	0.9691689661	157039.8335
741	0.1556366366	282828.3952	0.9691868041	157015.9735
742	0.1556571138	282649.5066	0.9692257704	156937.8715
743	0.1555730261	282511.7848	0.9692557527	156879.5589
744	0.1556089091	282147.983	0.969334883	156819.2341
745	0.1555795204	282061.6525	0.9693536457	156797.0355
746	0.1555639376	281909.3103	0.9693867411	156776.6841
747	0.1555946093	281745.8246	0.9694222374	156697.8606
748	0.1556296114	281532.4584	0.969468533	156656.4553
749	0.1555204985	281322.5173	0.9695140512	156541.1738
750	0.1554533388	281261.206	0.9695273379	156504.6039
751	0.1554380047	281219.5705	0.9695363591	156480.6953
752	0.1554577908	281153.9252	0.9695505797	156449.5658
753	0.1554387398	280980.5555	0.9695881205	156358.6585
754	0.1553497058	280892.5223	0.9696071741	156293.3636
755	0.1553525904	280881.7041	0.9696095151	156287.3547
756	0.1553323524	280569.3365	0.9696770719	156189.3606
757	0.1551509376	280343.0695	0.9697259604	156043.7434
758	0.1551156852	280142.314	0.9697693037	155888.0315
759	0.1551303445	280003.6554	0.9697992222	155837.9774
760	0.1550707954	279905.7886	0.96982033	155800.1179
761	0.1550071972	279749.4259	0.9698540389	155733.2788
762	0.154852935	279570.688	0.9698925484	155643.5611
763	0.1548646778	279535.0638	0.9699002207	155609.661
764	0.1547544443	279437.1685	0.9699212994	155537.4515
765	0.1546345404	279129.969	0.9699873972	155461.7919
766	0.1546105896	279105.9285	0.9699925667	155455.1874
767	0.1546728983	278938.2009	0.9700286215	155420.833
768	0.1547138972	278907.8528	0.9700351429	155397.8359
769	0.154698366	278610.1552	0.9700990759	155287.5206
770	0.1547136459	278228.2705	0.9701809887	155241.1756
771	0.1545304372	278127.1137	0.9702026677	155166.2575
772	0.1545286994	277994.4778	0.970231081	155114.0948
773	0.1544635194	277937.0689	0.9702433749	155090.4332
774	0.1544236029	277814.1811	0.9702696824	155015.6245
775	0.1544043165	277691.2631	0.9702959848	154981.8255
776	0.1543659216	277612.6595	0.9703127985	154938.0863
777	0.1543475495	277499.7739	0.970336937	154877.1887
778	0.1543411272	277442.5068	0.9703491788	154855.6111
779	0.1543148101	277370.1585	0.9703646408	154814.9855
780	0.1542266429	277195.9834	0.9704018482	154715.4155
781	0.1541703623	276903.9318	0.9704641842	154583.5899
782	0.1541117781	276801.3292	0.9704860682	154495.5191
783	0.1540623334	276628.5968	0.9705228919	154437.2323
784	0.1540348554	276544.7462	0.9705407592	154397.4462
785	0.1539816057	276438.3524	0.9705634222	154360.7445
786	0.1538894949	276313.2106	0.9705900677	154290.7266
787	0.1535777493	276216.2802	0.970610698	154195.9481
788	0.1535326015	276047.8529	0.9706465283	154149.8975
789	0.1535533185	276015.5595	0.9706533957	154142.479
790	0.1535131477	275936.1762	0.9706702737	154113.3611
791	0.1535150832	275702.6004	0.970719907	154063.0466
792	0.153472089	275603.0188	0.9707410547	154014.4137
793	0.1534949696	275434.509	0.9707768229	153964.8325
794	0.1534878252	275186.4347	0.9708294398	153844.4316
795	0.1534444963	274936.79	0.9708823419	153767.2497
796	0.1534184706	274686.298	0.9709353753	153705.0679
797	0.1533742157	274504.7022	0.970973792	153631.3654
798	0.1533550113	274328.492	0.9710110451	153564.0457
799	0.1534105671	274232.6082	0.9710313061	153546.0342
800	0.153387698	273992.2217	0.9710820705	153489.9035
801	0.1533991761	273598.8933	0.9711650369	153378.8837
802	0.1533470171	273478.7965	0.9711903457	153335.811
803	0.1532955718	273359.0782	0.9712155637	153256.1651
804	0.1532910551	273233.7607	0.9712419492	153223.8829
805	0.1532512844	273217.868	0.9712452946	153209.5324
806	0.1532167602	273009.749	0.9712890847	153146.4349
807	0.1530327893	272805.0093	0.9713321312	152995.4084
808	0.1529148133	272735.6444	0.9713467079	152946.4022
809	0.1529068794	272679.3443	0.9713585363	152924.6754
810	0.1528463933	272621.7338	0.9713706375	152885.6951
811	0.1528405852	272403.1215	0.9714165342	152848.1795
812	0.1528289813	272206.3232	0.9714578197	152772.2531
813	0.1528194226	272178.0091	0.9714637571	152762.0709
814	0.1526975286	272013.3763	0.9714982682	152669.6627
815	0.1526915543	271811.8561	0.9715404834	152635.4751
816	0.1526972962	271717.7269	0.9715601912	152619.0704
817	0.1526566705	271525.435	0.9716004301	152566.7271
818	0.1525122976	271397.3303	0.9716272214	152420.1756
819	0.1524758311	271279.1825	0.9716519191	152373.9291
820	0.1523778941	271184.1675	0.9716717734	152314.2661
821	0.1524115398	271001.4072	0.9717099432	152245.0181
822	0.1523267555	270922.9352	0.9717263244	152219
823	0.1523194054	270735.3111	0.971765472	152187.7139
824	0.1523130713	270561.4215	0.9718017296	152158.7895
825	0.1523074351	270400.0059	0.9718353655	152131.7199
826	0.1523186568	270373.593	0.9718408675	152125.6517
827	0.1523136367	270223.5484	0.9718721128	152100.7269
828	0.152301809	270129.5861	0.9718916707	152071.3609
829	0.1522733401	270104.3806	0.971896916	152058.2548
830	0.1522650989	270034.9205	0.9719113681	152047.1385
831	0.1521850671	269974.9486	0.9719238431	152018.1762
832	0.1521982157	269920.7944	0.9719351055	151992.6686
833	0.1521663347	269848.1097	0.9719502182	151960.7103
834	0.152200686	269783.0456	0.971963743	151931.2121
835	0.1521881442	269568.0515	0.9720084102	151890.1231
836	0.1521774745	269506.8594	0.9720211169	151866.8908
837	0.1521298622	269451.2982	0.9720326519	151836.7158
838	0.1521233357	269240.8769	0.9720763157	151768.8226
839	0.1520909182	269143.1064	0.9720965921	151719.8705
840	0.1520604548	268934.4579	0.9721398386	151631.8281
841	0.1520594663	268886.0658	0.972149864	151595.519
842	0.1519854463	268778.7046	0.9721720996	151563.42
